txt,lbl,prob_positve,user_id,clothes_id
v x hon x hi xo s d b c i s h dy diu l h n v x g n x h di y uon cx m c b l hi dy a e y i dy yo h h cl gut u day e d g x g k ch gu p dt hg x m ch v n c b n,0,0.0660116896033287,32,79
"uii áo dà y , rẻ mà orm xin k xỉu luôn mn ơi",1,0.9924310445785522,86,77
"kh nghĩ là giá vậy_mà mua dc em áo chất_lượng n ht he luon íii , nên mua nhé mn",1,0.9927214980125428,97,6
"hàng về nhanh ghê luôn á , đồ cũng đẹp nữa giống ảnh",1,0.9929070472717284,67,75
cho biết sinh nhiệt mol chuẩn thức của,1,0.89499431848526,20,86
"chohl , hol và co",0,0.0178962387144565,4,36
"k lần_lượt là , và , k mol",0,0.0595503337681293,40,91
thiêu nhiệt mol,0,0.0058740661479532,85,16
chuẩn thức của choc h,1,0.9884572625160216,79,2
"k là , k mol",0,0.0569403246045112,64,17
nhiệt phản_ứng của sự đồng phân_hoá,0,0.0568026155233383,91,84
cho h l choc h,0,0.0486950688064098,31,22
k,0,0.0729794725775718,64,22
vs k thì khá oki r mà chất hơi mỏng thui,0,0.3676420450210571,39,45
giao hành rất nhanh hôm_qua đặt hôm_nay đã có luôn rồi,1,0.9928051829338074,10,35
giao hàng nhanh,1,0.9721769690513612,50,23
sp phù_hợp với giá tiền à mà mk nghĩ bn nào nặng tầm kg trở lên mặc sẽ k đẹp tại vì rom nó k đc rộng cho lắm,0,0.1578481793403625,10,39
áo siu đẹp luôn ạ rom đẹp ship khá nhanh sẽ ủng_hộ hết_mình ạ,1,0.99290668964386,52,90
nên mua lắm nha mng,1,0.9925285577774048,43,9
"chất_lượng của áo ổn , vẫn còn chút chỉ thừa",1,0.8666026592254639,11,22
áo pac ke r xanh rêu thì nhỏ hơn áo ro l l s ka te vàng,0,0.0570176802575588,56,70
"mình cao m , kg , áo mặc ngang mông nha , rộng vừa_phải , mấy bạn cao mà muốn mua cần lưu_ý ạ",1,0.9007421731948853,47,99
"áo có chút lỗi , hình in dễ bong , chất vải dễ xù nha",0,0.0036167243961244,71,25
áo đẹp shop giao nhanh đúng màu,1,0.9744937419891356,54,46
xl hình_ảnh k liên_quan,0,0.0422956645488739,67,35
áo xinh lắm luôn á chờ i vải bông mặc xịn cực,1,0.9929547905921936,57,57
hơi nhỏ với mình nma vẫn gấc tuyệt nha a,1,0.8493345379829407,50,71
lần sau ủng_hộ shop tiếp ạ,1,0.9893767833709716,23,28
"nói_chung cx ổn , áo có vết sứt , áo đẹp đối_với m thì hơi rộng , các bạn cx nên thử",1,0.7866525650024414,6,93
"áo se a ter thì ok e , đẹp",1,0.992557406425476,67,30
"còn ho o di e tệ , nón thì nhỏ , có nhiều chỉ thừ a , mới mua chưa mặc mà vải đã bung lông",0,0.0049964250065386,80,37
chất_liệu vải dày cực_kì,1,0.9720371961593628,36,81
màu sắc đen,0,0.04629897326231,50,13
đúng với mô_tả khá đúng,1,0.963330864906311,40,82
"vải dà y , mặc nóng lắm nhé , mùi áo hơi kinh , hình in cũng ổn , có ít chỉ thừa thôi , nên cân_nhắc để mua nha",1,0.9925372004508972,7,78
đúng với mô_tả y e d s d,0,0.1054895743727684,69,13
chất_liệu ok,1,0.9762645959854126,27,12
màu_sắc đỏ,0,0.0647682324051857,90,3
đẹp p nha a as i mặhdsixbheehehbnnbdndndnnbh,1,0.9853362441062928,70,57
hàng okk không biết có phải là em cũng không có xe đi mua đồ cho,1,0.7816945314407349,58,70
màu đẹp bền nhưng rom không được đẹp cho lắm giao hàng nhanh giao đúng màu anh giao hàng đáng yêu thân_thiện ai muốn đeo rộng lên đầu lên s,1,0.987855851650238,74,51
màu_sắc trắng_đen,0,0.0324107967317104,99,88
đúng với mô_tả đẹp,1,0.9408416152000428,47,81
chất_liệu nhựa,0,0.0374431982636451,17,33
giao hơi lâu nhưng_mà đẹp,0,0.4283002614974975,28,20
chất_liệu cao_su,0,0.0517855510115623,62,29
màu_sắc trắng,0,0.0329040735960006,53,27
đúng với mô_tả đẹp,1,0.9408416152000428,29,53
hàng rất đẹp luôn ý nếu có sao em cx đánh_giá sao luôn ý ko ngờ đẹp như ậy hình_ảnh mang tính_chất nhận xu,1,0.9929208159446716,22,75
chất_liệu vải mềm,1,0.7904976010322571,48,12
màu_sắc trắng,0,0.0329040735960006,6,91
đúng với mô_tả đúng,1,0.6358078122138977,91,86
giao hàng cực nhanh h,1,0.990340769290924,50,32
đi êm chân nên mua nha,1,0.9927051663398744,45,83
mình săn còn có k,0,0.3000663220882416,10,73
hàng tốt dép đẹp lại đc còn tặng kẹo,1,0.9929260015487672,100,74
"đôi dép mà mình ưng nhất từ trước đến giờ , dép xinh mà xịn lắm , săn được sa le là hời rồi",1,0.9929075241088868,71,39
"hàng đẹp nha mọi người , đi thích lắm mà dép xịn đi bao_giờ mới hỏng được , mình rất thích luôn",1,0.9929514527320862,27,16
sản_phẩm ok giao hàng nhanh đóng_gói cẩn_thận shop uy_tín chất_lượng xài rất đáng tiền nên mua nha mọi người,1,0.9928537011146544,17,5
chất_liệu ổn,1,0.8701111078262329,56,68
màu_sắc đúng,1,0.7927626967430115,92,30
đúng với mô_tả tạm,0,0.2060731798410415,87,8
nói_chung là hàng ổn nha mọi người hình_ảnh chỉ mang tính_chất nhận xu,0,0.1877297013998031,89,47
màu sắc đen,0,0.04629897326231,98,37
đúng với mô_tả đúng,1,0.6358078122138977,2,65
chất_liệu nhựa,0,0.0374431982636451,87,9
mua được với giá k hi_hi hi_hi hi_hi hi_hi hi h,1,0.9883402585983276,1,66
đúng với mô_tả đúng như trong ảnh,1,0.7296397089958191,67,83
chất_liệu cao_su,0,0.0517855510115623,31,32
màu_sắc trắng gấu,0,0.0970775187015533,33,70
đeo vào cảm_giác mình cao lên vì độn phân,0,0.1949339509010315,91,86
rất đúng với mô_tả,1,0.989800751209259,19,13
rất êm chân,1,0.9897627830505372,70,48
dép cao_su rất bền và chắc khó có gai mảnh sành đâm,1,0.979951024055481,62,62
vào dép,0,0.0241399761289358,66,98
bây_giờ có rất nhiều người đeo dép cao_su,0,0.0466693080961704,38,59
"dép dễ đi_lại đơn_giản không áp_đặt rành cho đối_tượng nào cả , ai thích đi thì cứ đi",0,0.3821357786655426,88,56
"có_thể gọi dép cao_su dép huyền_thoại vì nó đã gắn_bó với những huyền_thoại của người lính cụ hồ , gắn với mọi nơi trên chiến_trường",1,0.7460854053497314,20,7
chất_liệu đ c,0,0.1259568184614181,38,54
màu_sắc đ c,0,0.4531266093254089,41,64
đúng với mô_tả đúng vs ảnh,0,0.4700178503990173,47,8
"dép đế , cm",0,0.0398263372480869,91,60
tốt,1,0.9779788851737976,88,74
mà giao hàng k đúng hẹn nha,0,0.0202574096620082,63,46
ok nha mn,1,0.925475001335144,92,66
chất_liệu tốt,1,0.9819064140319824,4,56
màu_sắc trắng,0,0.0329040735960006,11,16
đúng với mô_tả,1,0.5360592007637024,45,79
"dép rất đẹp nè , mà shop giao nhầm sie cho mik rùi hi cc đặt hành là mà shop giao video chỉ mang tính_chất nhận xu",0,0.1927050501108169,62,31
đúng với mô_tả rất đẹp giao hàng nhanh h chất_lượng,1,0.9929314851760864,30,94
rẻ,1,0.9251765608787536,16,65
chất_liệu nhựa,0,0.0374431982636451,18,42
màu_sắc trắng,0,0.0329040735960006,85,86
"dép xinh lắm nha , giao hàng n h anh , đúng si e , êm chân , mình ưng_ý nhé",1,0.9929279685020448,68,36
"dép xinh lắm , mang êm chân , mềm_mại , mang trong văn_phòng xịn lắm",1,0.9929343461990356,2,21
shop giao hàng nhanh,1,0.961836040019989,95,85
đúng với mô tảo k,0,0.0556600503623485,56,91
chất_liệu vải,0,0.0739862024784088,93,73
màu_sắc xanh sầu_riêng,0,0.174632579088211,13,10
"hàng giống hình o k , nma mình muốn góp í cho shop xíu là , đừng để dép vào bị khi giao hàng vì điều đó khiến cho dép mất phom á , vì dụ kh đóng_hộp thì có_thể để miếng giữ phom dép cho đẹp , chứ k và đóng bị thì mất om cái gãy om cái xấu lắm , may là mình có săn đc k nên điều cũng bỏ_qua đ c , mn nên tăng lên sie nha",0,0.1746112406253814,73,4
phù_hợp giá tiền,1,0.8145161271095276,30,28
êm chân,1,0.9579599499702454,36,11
nên mua tăng sie,1,0.9709902405738832,3,53
chất_lượng ổn,1,0.9869219064712524,71,50
nên mua,1,0.9908403754234314,94,34
shipper nhiệt_tình,1,0.9503688216209412,58,90
cảm_ơn shop,1,0.9584168791770936,53,90
chất_liệu b t,0,0.0407971516251564,68,2
màu sắc đen,0,0.04629897326231,10,45
đúng với mô_tả đúng,1,0.6358078122138977,15,7
"dép đẹp , nhưng có đường chỉ thừ a , và đế hơi đục k đc trắng như hình , cân_nhắc trc khi mua",1,0.8832595944404602,91,21
chất_liệu ok,1,0.9762645959854126,48,19
màu_sắc ok,1,0.9877118468284608,38,46
đúng với mô tảo k,0,0.0556600503623485,24,60
"giày đẹp , áp mã km vào siêu rẻ siêu hời lun ah",1,0.9929062128067015,44,63
giày cứng_cáp đi mưa ok,1,0.9858927130699158,19,48
chất_liệu nhựa,0,0.0374431982636451,21,13
màu_sắc trắng,0,0.0329040735960006,39,23
"giao đúng mẫu , đẹp , đi nhẹ êm chân , giao hàng n h anh , săn dc k quá ok luôn",1,0.9929627776145936,37,22
chất_liệu cao_su,0,0.0517855510115623,7,97
màu_sắc trắng,0,0.0329040735960006,10,59
đúng với mô tảo k,0,0.0556600503623485,61,66
dép mình đi gần hai tuần rồi ok nha,1,0.9212803840637208,5,84
dễ vệ_sinh,1,0.9457647800445556,1,74
shop đi hàng nhanh lắm nha hàng đúng đủ mẫu_mã đẹp rất chất_lượng nhé,1,0.9929153919219972,40,20
"sp phù_hợp vs giá tiền lưu_ý hình_ảnh , video mang t chất nhận xu",1,0.9870518445968628,51,45
nên mua săn sa le rẻ sẽ ủng_hộ shop lâu_dài gói hàng cẩn_thận nên mua giao hàng nhanh shop nhiệt_tình,1,0.9928682446479796,42,20
chất_liệu tốt,1,0.9819064140319824,72,4
màu_sắc trắng,0,0.0329040735960006,92,54
đúng với mô tảo k,0,0.0556600503623485,1,42
ok đẹp li ke,1,0.9899671077728271,22,95
ảnh mang tính_chất nhận xu đóng_gói chắc_chắn giao hàng nhanh,1,0.8259912133216858,46,77
hài_lòng về chất_lượng và sản_phẩm,1,0.9921309351921082,65,23
gói hàng can thận,1,0.9321774244308472,65,15
nen mua,0,0.0566958598792552,30,56
màu_sắc trắng,0,0.0329040735960006,38,51
đúng với mô tảo k,0,0.0556600503623485,43,2
dép dẹp rẻ đáng mua shop giao hàng nhanh,1,0.99198579788208,47,37
chất_liệu vải,0,0.0739862024784088,18,94
màu_sắc xanh,0,0.1221943274140358,39,25
shop ghi tặng kèm dây buộc tóc mà chỉ nhét vào vài cái kẹo,0,0.0207081791013479,49,23
màu_sắc ko bt,0,0.0264109466224908,90,53
đúng với mô_tả ko bt,0,0.0561161302030086,37,69
chất_liệu ko bt,0,0.0160449240356683,5,65
dính vào vụ này thì mình thấy nó cũng có_thể là do người ta không có gì là_lạ đâu,0,0.1307237595319748,31,49
chất_liệu dép nhựa,0,0.0316180028021335,92,21
màu_sắc trắng xanh,0,0.1770979911088943,44,9
đúng với mô_tả vâng,0,0.3934201896190643,49,43
mình nhận được hàng rồi nha shop,1,0.6027103066444397,21,42
hình_ảnh không liên_quan,0,0.0036771544255316,42,60
"dép đi trong nhà vải dệt cao_cấp đế cói thông_thoáng , đế cao cm siêu êm veo s to re",1,0.9917755126953124,14,3
chất_liệu cao_su,0,0.0517855510115623,17,42
màu_sắc trắng gấu,0,0.0970775187015533,65,31
đúng với mô_tả đúng,1,0.6358078122138977,1,6
chuẩn đẹp giao nhanh rẻ nên ủng_hộ,1,0.992933750152588,65,45
"dép khác là đẹp , đi êm chân , s ti c ke r đẹp kinh_khủng , giao hàng n h anh , hình_ảnh chỉ mang tính_chất minh_hoạ",1,0.9800090789794922,38,2
"hơi thất_vọng vì hàng về không phải mẫu trơn mà là em nà y , nhưng cũng đẹp lắm ạ",1,0.8237630128860474,72,23
mua với giá k nên cg không đòi hòi hơn,0,0.2074141353368759,66,51
chất_liệu khá tốt,1,0.978452742099762,65,96
màu_sắc đẹp nha,1,0.9919611811637878,42,33
đúng với mô_tả có,0,0.4907273352146148,60,99
"sản_phẩm rất tốt nha , lần sau sẽ ủng_hộ shop",1,0.9924537539482116,1,68
"dép đẹp chất_lượng nha , mà chắc đi hơi nhanh xẹp , đáng mua lắm nha mn g g",1,0.9923525452613832,41,93
"mua trúng đợt shop ưu_đãi giảm_giá , vải chất_lượng đã vậy còn được giảm_giá nữa chứ , thích quá thích",1,0.992890238761902,43,99
hi_hi nhận quà thui dẹp siêu xinh luôn ý orm đẹp đi êm thích lắm đẹp thực_sự luôn ấy với giá mình mua được quá hời so với chất_lượng nma mình lỡ đặt sie to quá bị rộng,1,0.9929637908935548,2,41
chất_liệu chun,0,0.0517363734543323,100,17
màu sắc đen,0,0.04629897326231,69,94
đúng với mô_tả,1,0.5360592007637024,45,8
"giao hàng n h anh , đóng_gói hàng cẩn_thận , nên mua nhé mn",1,0.992141604423523,8,52
"màu sắctránh , đen",0,0.0127767566591501,93,80
đúng với mô_tả đúng,1,0.6358078122138977,5,32
"shop s giao nhanh hơn mình nghĩ , đôi rep đi êm dc ,",1,0.989201545715332,95,48
màu_sắc trắng,0,0.0329040735960006,7,54
đúng với mô_tả đ r,0,0.0986886471509933,74,73
chất_liệu nhựa,0,0.0374431982636451,24,41
shop giao hàng nhanh lắm mọi ng ạ,1,0.9849356412887572,42,13
mik mua đc giá rẻ mà shop vẫn tặng thêm cái kẹo yêu quá đi thôi cảm_ơn shop nhiều nha,1,0.9929057359695436,59,35
mà dép có mùi nồng lắm chắc p đánh vài lần mới hết đc,0,0.0124958623200654,11,17
dép ok hợp vs giá tiền,1,0.9743021726608276,95,55
màu_sắc trắng,0,0.0329040735960006,62,15
dép đẹp,1,0.976145088672638,98,16
đúng với mô_tả,1,0.5360592007637024,93,33
chất_liệu kh biet,0,0.0531350784003734,55,23
màu_sắc trắng_đen,0,0.0324107967317104,89,70
dép đi êm chân,1,0.9596450924873352,16,30
hơi bé,0,0.0415511168539524,39,38
nhưng với giá thì kh đòi_hỏi nhiều,0,0.135146215558052,51,95
chất_liệu đẹp,1,0.9897521734237672,92,76
màu_sắc đẹp,1,0.9893948435783386,58,71
đúng với mô_tả đúng,1,0.6358078122138977,35,85
hơi chật,0,0.0753407180309295,88,44
màu_sắc trắng,0,0.0329040735960006,47,60
đúng với mô_tả đúng,1,0.6358078122138977,78,12
chất_liệu xốp,0,0.0214449875056743,60,13
nên mua,1,0.9908403754234314,12,31
"mn x xn xn xn k x mn n , n n x xn d n k s k n n , n",0,0.0431970655918121,45,32
n n xn xn xn m sn n x k x m x x án n n xn k k xn n xn xn x xn n xn xn xn xn xn xn n xn xn x xn n x xn n k_son n x k soa on si s neon giỡnự n x xn x sn n x xn x di sn n xn xn xn ni d n d xn xn x d x,0,0.0228914432227611,32,6
i a ai xn k in coi an a cd n s x sn s,0,0.0471181869506835,71,60
c in ad xe an,1,0.9826977849006652,44,15
chất_liệu tốt,1,0.9819064140319824,90,83
màu_sắc đẹp,1,0.9893948435783386,96,87
đúng với mô_tả đúng,1,0.6358078122138977,71,10
sp tốt,1,0.9394661784172058,81,44
giao hàng nhanh,1,0.9721769690513612,48,44
shop uy_tín cực nha,1,0.9918259382247924,77,9
còn tặng mk kẹo vs dây cột tóc nx,1,0.989569365978241,13,27
chất_liệu quốc_dân,1,0.9853346347808838,40,57
màu_sắc trắng,0,0.0329040735960006,18,70
đúng với mô_tả không hề,0,0.0049334252253174,69,100
sie trẻ_em hay sao bé xíu huu mọi người nên mua nha ủng_hộ shop,1,0.9844282865524292,7,52
"chất_liệu tốt , s ti c ke r ake",1,0.9928820133209229,32,12
màu_sắc trắng,0,0.0329040735960006,48,32
đúng với mô tảk,0,0.2374501824378967,98,13
s tac ke r ake,1,0.9862241744995116,92,86
chất_liệu và màu_sắc đúng như miêu_tả hàng tốt chất_lượng,1,0.9924335479736328,7,1
theo đó các bạn nè các bạn nè các bạn nè các bạn nè các mẹ có biết_bao lâu thì mới dọn tủ là quần giá quá hời ok,1,0.9886268973350524,78,83
"dép đẹp , giống như ảnh , đi êm , ko mua thì phí lắm nha a",1,0.9874338507652284,57,14
màu_sắc trắng,0,0.0329040735960006,99,48
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898,53,64
chất_liệu cao_su,0,0.0517855510115623,84,11
chất_lượng sản_phẩm tuyệt_vời hình_ảnh mang tính_chất nhận xu,1,0.9928585290908812,64,54
chất_liệu mình không biết,0,0.0817617923021316,18,82
quà tặng là cái kẹo an_ủi thực_sự là hài_hước quá đi,1,0.99287086725235,68,67
màu_sắc trắng_đen,0,0.0324107967317104,62,49
đúng với mô_tả đúng mô_tả,1,0.7273354530334473,16,35
chất_liệu như ạ,1,0.4963622987270355,24,26
"dép quá ok so với giá , giao hàng n h anh , nên mua",1,0.9921947717666626,14,67
"đúng với mô_tả rom to xấu , đặt sie thì giao",0,0.0043411264196038,46,13
thời_gian nhận được hàng hơi lâu,0,0.0209428332746028,30,23
màu_sắc trắng_đen,0,0.0324107967317104,80,28
đúng với mô_tả đúng,1,0.6358078122138977,29,28
chất_liệu nhựa,0,0.0374431982636451,62,66
đẹp,1,0.9928285479545592,47,45
vừa chân,1,0.8832712173461914,18,21
giao nhanh,1,0.942258894443512,74,10
không bị móp méo,1,0.947072207927704,80,93
nên mua,1,0.9908403754234314,13,5
giao hàng nhanh hôm là nhận được hàng r,0,0.248508483171463,60,54
shop gói hàng cẩn_thận,1,0.956940770149231,66,29
hàng giống ảnh,0,0.3065279722213745,72,24
màu_sắc đúng,1,0.7927626967430115,96,19
đúng với mô_tả đúng,1,0.6358078122138977,20,43
chất_liệu silic on,0,0.0492684915661811,12,63
dép quá ok ạ dù là quà tặng nhưng vẫn cho shop đ,1,0.9917056560516356,83,96
chất_liệu ok,1,0.9762645959854126,90,63
màu_sắc ok,1,0.9877118468284608,88,41
đúng với mô tảo k,0,0.0556600503623485,100,83
shop đóng hàng nhanh hàng đẹp đúng mẫu quai dép hơi dở,1,0.9064119458198548,55,75
chất_liệu cx đc,0,0.0595941394567489,56,65
tưởng đc tặng quà như shop nói ai_ngờ về có đôi quá thất_vọng,0,0.0193928945809602,29,36
tưởng đc như quà tặng của s ho o nói,1,0.9910979866981506,95,100
m dép xinh lắm nha nên tăng sie đi cho thoải_mái đừng sợ rộng,1,0.9923645257949828,1,89
đóng_gói cun c g rất cẩn_thận,1,0.9000590443611145,74,90
rcm mn mua nhó,0,0.0418981947004795,28,37
xinh nma để tặng kèm quà gì gì đấy nma hong có quà đâu mng có kẹo và dây buộc tóc hoi nma vẫn cám_ơn shop nhe dth lắm,1,0.992803156375885,56,29
dép đẹp,1,0.976145088672638,28,4
đi âm chân nhưng_mà cứ có cảm_giác kiểu bị bẹp,0,0.0115329017862677,49,3
vãn rất ôk nên mua nha,1,0.992835819721222,13,28
khuyên mn nên lấy sie r,0,0.020498925819993,11,41
giao hàng tận nơi trong thành phốt xe_máy và phụ_tùng máy_khâu mini,0,0.0061770365573465,64,87
dép k đẹp lắm mình thấy nó bị nhỏ í xg kiểu cứ bị lệch lệch nhưng với giá k thì cx đc,0,0.1241553351283073,68,96
đúng với mô_tả v hg g h k,0,0.1194396391510963,38,24
chất_liệu g uỵvihoho,1,0.9738232493400574,68,61
màu_sắc g h hg d,0,0.0527073144912719,4,11
b v v c i vi ho ho go go go go,1,0.9890252947807312,61,9
chất_liệu nhua,0,0.0046799294650554,92,17
màu_sắc trang den,0,0.0683200359344482,29,64
đúng với mô_tả dung mo ta,0,0.3499386012554168,87,70
dep dep mang vua thoai mai n cn s s k s sa ka p s,1,0.9921082854270936,95,74
màu_sắc trắng_đen,0,0.0324107967317104,98,36
đúng với mô_tả đ g,0,0.2000922262668609,11,14
đẹp shop thân_thiện anh shipper dễ_thương,1,0.992811381816864,52,37
chất_liệu nhựa,0,0.0374431982636451,17,96
màu_sắc trắng_đen,0,0.0324107967317104,18,50
đúng với mô_tả đúng,1,0.6358078122138977,76,74
đúng với giá_thành,1,0.8689903616905212,9,65
chất_liệu vải lanh,0,0.0374483577907085,29,17
màu_sắc trắng,0,0.0329040735960006,51,35
đúng với mô_tả có,0,0.4907273352146148,10,72
ổn,1,0.9374371767044068,25,90
nên mua,1,0.9908403754234314,59,1
màu_sắc trắng,0,0.0329040735960006,16,63
dép đẹp mà đi êmm sẽ quay lại ủng_hộ tiếp,1,0.9928950667381288,94,61
màu_sắc trắng,0,0.0329040735960006,28,82
đúng với mô_tả đúng,1,0.6358078122138977,70,80
tuyệt_vời,1,0.992883801460266,97,60
màu_sắc trắng,0,0.0329040735960006,87,90
"rất đẹp nha , nên mua",1,0.9929041266441344,70,1
"ok sản_phẩm rất ưng , lâu lắm mới quay lại shop e , lần này rất tốt ủng_hộ shop",1,0.9928677082061768,63,82
màu_sắc đúng như hình,1,0.7168674468994141,45,14
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898,10,98
chất_liệu đúng như hình_ảnh,1,0.8443560600280762,90,7
đúng như hình_ảnh của shop e e siêu nhẹ siêu êm,1,0.9929050803184508,25,23
chất_liệu ok,1,0.9762645959854126,79,61
màu_sắc đẹp,1,0.9893948435783386,80,27
đúng với mô tảy như hình,1,0.5849826335906982,100,63
tôi thích và hài_lòng với sản_phẩm này,1,0.9923017024993896,25,68
màu_sắc trắng,0,0.0329040735960006,87,49
"đúng với mô_tả rất đú b g với mô_tả , nên mua nha mn",1,0.9915266633033752,72,62
chất_liệu cao_su,0,0.0517855510115623,58,41
chất_liệu xốp,0,0.0214449875056743,39,41
màu_sắc xanh reu,1,0.734670102596283,3,70
đúng với mô_tả đúng,1,0.6358078122138977,80,50
đẹp lắm nha,1,0.9928016662597656,22,52
siu xin k luôn đệp lắm í,1,0.9491722583770752,39,43
rất ok,1,0.991663932800293,82,72
màu_sắc trắng,0,0.0329040735960006,79,87
chất_liệu ổn,1,0.8701111078262329,93,46
shipper thân_thiện hàng đep nka săn vs giá tẻ nên ưng lắm,1,0.992950201034546,12,15
mn nên mua nka,1,0.9856443405151368,86,99
rẻ đẹp chất_lượng mua với giá k,1,0.9920628666877748,96,6
chất_liệu mền nhẹ,0,0.0349206030368804,39,97
hg h hu v c g h h v v h h b g gi v g b h h v b g g,0,0.0480363555252552,38,28
chất_liệu h k biết,0,0.0453993454575538,11,97
màu_sắc trắng_đen,0,0.0324107967317104,74,94
"đúng với mô tảđẹp , giống mô_tả",1,0.9892622828483582,7,94
"hàng đẹp , si p pe r dễ_thương",1,0.9929278492927552,69,31
đánh_giá sao cho shop,0,0.0835181400179863,61,23
chất_liệu tốt,1,0.9819064140319824,5,49
màu_sắc trắng_đen,0,0.0324107967317104,96,47
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898,12,72
dép trắng đẹp mọi người ạ mình đeo rồi nên ko chụp được hình,1,0.985070824623108,31,34
chất_liệu tot,1,0.97311133146286,18,3
màu_sắc trắng,0,0.0329040735960006,25,4
đúng với mô_tả đúng với san phẩm quảng_cáo,0,0.0099548595026135,36,9
"mang rất yên chân , hợp với giá tiền",1,0.9908214211463928,85,84
màu_sắc trắng,0,0.0329040735960006,49,3
đúng với mô_tả đúng với trong hình,1,0.6834478378295898,22,8
quá là ưng luôn nhẹ mang vừa đẹp nên mua ủng_hộ shop nhen n,1,0.9929487705230712,5,83
đúng với mô_tả đúng với hình_mẫu,1,0.687624990940094,16,84
chất_liệu mềm nhẹ,1,0.9740681648254396,40,16
màu_sắc trắng,0,0.0329040735960006,76,1
nên mua hợp với túi_tiền,1,0.943875253200531,80,37
chất_liệu đúng,1,0.8794782757759094,55,12
màu_sắc trắng,0,0.0329040735960006,74,86
đúng với mô_tả đúng vs mô_tả,1,0.5188019275665283,55,91
hơi khác xíu vừa_vặn uy_tín,0,0.3404719531536102,16,19
chất_liệu đẹp,1,0.9897521734237672,92,23
màu_sắc trắng,0,0.0329040735960006,20,70
đúng với mô_tả rất đẹp,1,0.9928287863731384,65,87
tôi rất hài_lòng về đơn hàng này,1,0.9908218383789062,92,72
"chất_liệu êm_ái , nhẹ",1,0.986971914768219,36,71
màu_sắc dẹp,1,0.5611199140548706,42,66
đúng với mô_tả đúng với mô ta,0,0.3763808012008667,30,24
tuyệt ời,1,0.9929285645484924,40,12
chất_liệu tốt,1,0.9819064140319824,71,20
màu_sắc trắng,0,0.0329040735960006,13,47
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898,58,89
shop uy_tín,1,0.9879580736160278,58,9
màu_sắc trắng,0,0.0329040735960006,84,44
đúng với mô_tả giống như hình mang êm nên mua dép này,1,0.9851700663566588,41,80
chất_liệu cao_su,0,0.0517855510115623,97,50
màu_sắc trắng_đen,0,0.0324107967317104,34,35
đúng với mô_tả đúng,1,0.6358078122138977,67,16
dép đẹp,1,0.976145088672638,33,20
chất_liệu tốt,1,0.9819064140319824,54,45
màu_sắc đẹp,1,0.9893948435783386,98,30
đúng với mô_tả giao hàng về dép bị nhăn,0,0.0247312244027853,74,47
dép siêu đẹp luôn,1,0.992954432964325,99,53
ship hàng nhanh,1,0.9671524167060852,13,20
đáng_giá tiền nên mua nha,1,0.9878534078598022,15,70
màu_sắc xanh,0,0.1221943274140358,12,79
chất_liệu vải,0,0.0739862024784088,93,51
săn giá lỗi k tưởng shop ko gửi hàng nhma shop uy_tín vãi,0,0.0869785994291305,9,99
hàng ok tốt_đẹp màu be nhưng hong be mấy thoi vẫn đẹp vải hơi mỏng nhưng thoáng mát,1,0.9856772422790528,68,51
"mặt ở nhà được nói_chung cũng là c em e r y nhưng nó lạ lắm , hợp với giá tiền đó",1,0.9815969467163086,53,3
chất_liệu tốt,1,0.9819064140319824,89,69
màu_sắc đẹp,1,0.9893948435783386,12,87
đúng với mô_tả tuyệt,1,0.9924813508987428,77,57
tôi rất ưng_ý,1,0.9923932552337646,64,30
hàng đẹp nhưng vải thì k được đẹp cho lắm nhưng_mà đẹp po đỉnh h,1,0.9327684044837952,53,11
chất_liệu kém,0,0.0041783503256738,66,45
màu_sắc ỏn,0,0.0169190783053636,97,10
đúng với mô_tả vải mỏng không giày dặn,0,0.0169256124645471,40,68
điều lưu_ý lag loc al sau áo là in,0,0.0049148192629218,11,40
ship e r vv thân_thiện,1,0.9923096895217896,71,68
hàng ổn nhưng cái mác sau kiểu bị mất hình in ý khá thất_vọng về vđ này,0,0.0045815906487405,55,35
chất_liệu thun cotton,0,0.0879942253232002,96,12
màu sắc đen n,0,0.0421407669782638,89,49
đúng với mô_tả đúng,1,0.6358078122138977,94,56
áo bình_thường cũng ổnn,1,0.6777740716934204,2,14
màu_sắc xanh rêu,0,0.1377093642950058,22,60
đúng với mô_tả đúng,1,0.6358078122138977,41,100
dv,0,0.0826895385980606,83,52
t,0,0.1601952463388443,33,2
a,0,0.0854199528694152,81,10
t,0,0.1601952463388443,27,46
vas,0,0.0771908089518547,98,68
áo mặc mát nói_chung với tâm giá này là áo oke à màu vàng dày hơn màu đen nha a mên mua,1,0.9901217818260192,17,1
chất_liệu vải,0,0.0739862024784088,57,26
màu_sắc xanh đậm,1,0.5094199776649475,25,8
đúng với mô_tả không,0,0.065168984234333,29,18
"áo vải mỏng , áo không suông mà bó từ đoạn hông nên mình phải sơ vin",0,0.0476363375782966,85,79
áo không suông như trong hình đâu ạ,0,0.0471769571304321,81,19
phần hình in sau áo từ khi vừa nhận đã bong rồi,0,0.0037754573859274,63,26
màu áo hơi khác so với hình của shop,0,0.0769545659422874,95,24
